transaccion_id,cliente_id,monto,categoria,fecha,categoria_nombre,mes,margen_beneficio,proveedor_principal,precio_promedio_mercado,participacion_mercado,crecimiento_anual,competidores_principales,rating_promedio,beneficio,año,trimestre,dia_semana,es_fin_semana,beneficio_calculado,categoria_rentabilidad,tipo_compra,nombre_dia,monto_normalizado,valor_cliente,categoria_ingreso,fidelidad
3224,648,50.53571879243589,2,2024-03-04,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,20.214287516974355,2024,1,0,False,20.214287516974355,Baja,Pequeña,Lunes,0.1706484032830438,Medio_Valor,Medio,Muy_Satisfecho
3225,648,224.21409991163085,1,2024-12-11,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,56.05352497790771,2024,4,2,False,56.05352497790771,Media,Grande,Miércoles,0.7881710981012134,Medio_Valor,Medio,Muy_Satisfecho
3226,649,108.10040274823692,1,2024-03-31,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,27.02510068705923,2024,1,6,True,27.02510068705923,Media,Pequeña,Domingo,0.3753226899367544,Riesgo,Alto,Insatisfecho
3227,649,66.10234720805421,2,2024-09-06,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,26.440938883221687,2024,3,4,False,26.440938883221687,Media,Pequeña,Viernes,0.2259963761654518,Riesgo,Alto,Insatisfecho
3228,649,37.21563322727178,4,2024-07-01,Deportes,7,0.35,SportPro,119.99,0.12,0.15,10,4.3,13.025471629545123,2024,3,0,False,13.025471629545123,Baja,Micro,Lunes,0.1232881326471514,Riesgo,Alto,Insatisfecho
3229,649,39.96413932536665,4,2024-10-28,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,13.987448763878328,2024,4,0,False,13.987448763878328,Baja,Micro,Lunes,0.1330605918414531,Riesgo,Alto,Insatisfecho
3230,649,33.51862593575954,2,2024-12-16,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,13.407450374303815,2024,4,0,False,13.407450374303815,Baja,Micro,Lunes,0.1101432271574447,Riesgo,Alto,Insatisfecho
3231,649,22.611911980022057,3,2024-10-06,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,6.783573594006617,2024,4,6,True,6.783573594006617,Baja,Micro,Domingo,0.0713638272680847,Riesgo,Alto,Insatisfecho
3232,649,104.17719216232504,3,2024-07-23,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,31.25315764869751,2024,3,1,False,31.25315764869751,Media,Pequeña,Martes,0.3613735066374882,Riesgo,Alto,Insatisfecho
3233,649,93.71075130791286,2,2024-03-29,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,37.484300523165146,2024,1,4,False,37.484300523165146,Media,Pequeña,Viernes,0.324159521109054,Riesgo,Alto,Insatisfecho
3234,650,73.71804887207412,3,2024-10-19,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,22.11541466162224,2024,4,5,True,22.11541466162224,Baja,Pequeña,Sábado,0.253074407318156,Riesgo,Premium,Insatisfecho
3235,650,145.84566838606773,3,2024-10-11,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,43.75370051582032,2024,4,4,False,43.75370051582032,Media,Pequeña,Viernes,0.5095279836704882,Riesgo,Premium,Insatisfecho
3236,650,102.05242783233705,3,2024-06-07,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,30.61572834970111,2024,2,4,False,30.61572834970111,Media,Pequeña,Viernes,0.3538187943788149,Riesgo,Premium,Insatisfecho
3237,650,25.96744528324335,3,2024-12-28,Hogar y Jardín,12,0.3,HomeMax,149.99,0.18,0.06,15,4.1,7.790233584973005,2024,4,5,True,7.790233584973005,Baja,Micro,Sábado,0.0832946038829084,Riesgo,Premium,Insatisfecho
3238,650,67.83967228889252,3,2024-05-09,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.351901686667755,2024,2,3,False,20.351901686667755,Baja,Pequeña,Jueves,0.2321735276265664,Riesgo,Premium,Insatisfecho
3239,651,111.4300572945512,2,2024-09-04,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,44.57202291782048,2024,3,2,False,44.57202291782048,Media,Pequeña,Miércoles,0.3871614532589577,Medio_Valor,Medio,Satisfecho
3240,651,68.23330940038318,4,2024-05-19,Deportes,5,0.35,SportPro,119.99,0.12,0.15,10,4.3,23.881658290134112,2024,2,6,True,23.881658290134112,Baja,Pequeña,Domingo,0.2335731252523719,Medio_Valor,Medio,Satisfecho
3241,652,72.12154210210905,1,2024-07-07,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,18.03038552552726,2024,3,6,True,18.03038552552726,Baja,Pequeña,Domingo,0.2473979428294199,Medio_Valor,Medio,Muy_Satisfecho
3242,652,22.184331120748546,4,2024-03-31,Deportes,3,0.35,SportPro,119.99,0.12,0.15,10,4.3,7.764515892261991,2024,1,6,True,7.764515892261991,Baja,Micro,Domingo,0.0698435408468862,Medio_Valor,Medio,Muy_Satisfecho
3243,652,46.43179490871233,2,2024-02-25,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.57271796348493,2024,1,6,True,18.57271796348493,Baja,Micro,Domingo,0.1560566842695739,Medio_Valor,Medio,Muy_Satisfecho
3244,653,90.08935542529818,1,2024-08-13,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,22.522338856324545,2024,3,1,False,22.522338856324545,Baja,Pequeña,Martes,0.31128345599361,Medio_Valor,Medio,Neutral
3245,653,61.86724365281313,3,2024-11-29,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,18.56017309584394,2024,4,4,False,18.56017309584394,Baja,Pequeña,Viernes,0.210938240873002,Medio_Valor,Medio,Neutral
3246,653,24.555087936098115,2,2024-11-22,Ropa y Accesorios,11,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,9.822035174439248,2024,4,4,False,9.822035174439248,Baja,Micro,Viernes,0.0782728924330716,Medio_Valor,Medio,Neutral
3247,653,110.47197948201917,4,2024-06-13,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,38.66519281870671,2024,2,3,False,38.66519281870671,Media,Pequeña,Jueves,0.3837549567864102,Medio_Valor,Medio,Neutral
3248,653,60.20699884614954,2,2024-02-05,Electrónicos,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,24.082799538459817,2024,1,0,False,24.082799538459817,Baja,Pequeña,Lunes,0.2050351524145418,Medio_Valor,Medio,Neutral
3249,653,71.47910646534064,3,2024-11-25,Hogar y Jardín,11,0.3,HomeMax,149.99,0.18,0.06,15,4.1,21.44373193960219,2024,4,0,False,21.44373193960219,Baja,Pequeña,Lunes,0.2451137288523666,Medio_Valor,Medio,Neutral
3250,653,26.17424683629721,2,2024-01-29,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,10.469698734518886,2024,1,0,False,10.469698734518886,Baja,Micro,Lunes,0.0840298977721735,Medio_Valor,Medio,Neutral
3251,654,20.26898252604749,1,2024-03-20,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,5.067245631511873,2024,1,2,False,5.067245631511873,Baja,Micro,Miércoles,0.0630334173410466,Bajo_Valor,Medio,Neutral
3252,654,73.82441974051065,2,2024-12-23,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,29.529767896204262,2024,4,0,False,29.529767896204262,Media,Pequeña,Lunes,0.2534526145820871,Bajo_Valor,Medio,Neutral
3253,654,135.7354980699458,3,2024-06-17,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,40.72064942098374,2024,2,0,False,40.72064942098374,Media,Pequeña,Lunes,0.4735807369351704,Bajo_Valor,Medio,Neutral
3254,655,108.55886677645626,3,2024-02-02,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,32.56766003293688,2024,1,4,False,32.56766003293688,Media,Pequeña,Viernes,0.3769527831029781,Medio_Valor,Medio,Muy_Satisfecho
3255,655,99.81615621002912,3,2024-04-02,Hogar y Jardín,4,0.3,HomeMax,149.99,0.18,0.06,15,4.1,29.94484686300873,2024,2,1,False,29.94484686300873,Media,Pequeña,Martes,0.3458676120286912,Medio_Valor,Medio,Muy_Satisfecho
3256,655,77.67095481613751,5,2024-04-21,Libros y Medios,4,0.45,BookHub,24.99,0.08,-0.03,25,4.7,34.95192966726188,2024,2,6,True,34.95192966726188,Media,Pequeña,Domingo,0.2671291740381747,Medio_Valor,Medio,Muy_Satisfecho
3257,655,29.47619994468316,3,2024-07-27,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,8.842859983404947,2024,3,5,True,8.842859983404947,Baja,Micro,Sábado,0.0957701671627221,Medio_Valor,Medio,Muy_Satisfecho
3258,655,13.600803500980971,5,2024-07-12,Libros y Medios,7,0.45,BookHub,24.99,0.08,-0.03,25,4.7,6.1203615754414376,2024,3,4,False,6.1203615754414376,Baja,Micro,Viernes,0.0393243531814546,Medio_Valor,Medio,Muy_Satisfecho
3259,655,241.5391875303048,1,2024-09-20,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,60.3847968825762,2024,3,4,False,60.3847968825762,Media,Grande,Viernes,0.8497713659370932,Medio_Valor,Medio,Muy_Satisfecho
3260,655,60.01122169616323,1,2024-09-03,Electrónicos,9,0.25,TechCorp,299.99,0.15,0.08,8,4.2,15.002805424040808,2024,3,1,False,15.002805424040808,Baja,Pequeña,Martes,0.2043390563750446,Medio_Valor,Medio,Muy_Satisfecho
3261,655,47.283016895480976,2,2024-04-27,Electrónicos,4,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.91320675819239,2024,2,5,True,18.91320675819239,Baja,Micro,Sábado,0.1590832491866957,Medio_Valor,Medio,Muy_Satisfecho
3262,656,70.70126507388122,1,2024-08-15,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.675316268470304,2024,3,3,False,17.675316268470304,Baja,Pequeña,Jueves,0.2423480725334866,Bajo_Valor,Medio,Neutral
3263,657,36.03961194499015,2,2024-01-09,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,14.41584477799606,2024,1,1,False,14.41584477799606,Baja,Micro,Martes,0.1191067266096338,Bajo_Valor,Medio,Neutral
3264,657,50.87316848020785,2,2024-07-17,Ropa y Accesorios,7,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,20.349267392083146,2024,3,2,False,20.349267392083146,Baja,Pequeña,Miércoles,0.1718482235440093,Bajo_Valor,Medio,Neutral
3265,657,174.7004256713699,3,2024-10-03,Hogar y Jardín,10,0.3,HomeMax,149.99,0.18,0.06,15,4.1,52.41012770141097,2024,4,3,False,52.41012770141097,Media,Grande,Jueves,0.6121226034632375,Bajo_Valor,Medio,Neutral
3266,657,83.33049554501646,3,2024-05-08,Hogar y Jardín,5,0.3,HomeMax,149.99,0.18,0.06,15,4.1,24.999148663504936,2024,2,2,False,24.999148663504936,Baja,Pequeña,Miércoles,0.2872519712441895,Bajo_Valor,Medio,Neutral
3267,657,94.93499649600106,5,2024-10-28,Libros y Medios,10,0.45,BookHub,24.99,0.08,-0.03,25,4.7,42.72074842320048,2024,4,0,False,42.72074842320048,Media,Pequeña,Lunes,0.3285123898011427,Bajo_Valor,Medio,Neutral
3268,658,63.339748933359495,4,2024-03-02,Deportes,3,0.35,SportPro,119.99,0.12,0.15,10,4.3,22.16891212667582,2024,1,5,True,22.16891212667582,Baja,Pequeña,Sábado,0.2161738114898937,Medio_Valor,Alto,Neutral
3269,658,125.92236891868755,1,2024-01-02,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,31.48059222967189,2024,1,1,False,31.48059222967189,Media,Pequeña,Martes,0.4386896358146176,Medio_Valor,Alto,Neutral
3270,658,124.02524752174612,2,2024-12-25,Ropa y Accesorios,12,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,49.610099008698455,2024,4,2,False,49.610099008698455,Media,Pequeña,Miércoles,0.431944320077062,Medio_Valor,Alto,Neutral
3271,659,59.03413014351725,1,2024-11-26,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,14.758532535879311,2024,4,1,False,14.758532535879311,Baja,Pequeña,Martes,0.2008649555411595,Bajo_Valor,Bajo,Insatisfecho
3272,659,68.05900820696382,1,2024-12-22,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.014752051740956,2024,4,6,True,17.014752051740956,Baja,Pequeña,Domingo,0.2329533881153906,Bajo_Valor,Bajo,Insatisfecho
3273,659,137.7876456547285,2,2024-06-20,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,55.1150582618914,2024,2,3,False,55.1150582618914,Media,Pequeña,Jueves,0.4808772565051559,Bajo_Valor,Bajo,Insatisfecho
3274,659,70.51137239404497,3,2024-09-01,Hogar y Jardín,9,0.3,HomeMax,149.99,0.18,0.06,15,4.1,21.15341171821349,2024,3,6,True,21.15341171821349,Baja,Pequeña,Domingo,0.2416728990396812,Bajo_Valor,Bajo,Insatisfecho
3275,659,54.82200008073003,1,2024-03-28,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,13.705500020182509,2024,1,3,False,13.705500020182509,Baja,Pequeña,Jueves,0.185888503719491,Bajo_Valor,Bajo,Insatisfecho
3276,660,57.292333089975486,3,2024-03-23,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,17.187699926992646,2024,1,5,True,17.187699926992646,Baja,Pequeña,Sábado,0.1946719037439339,Alto_Valor,Alto,Muy_Satisfecho
3277,660,50.6355270043023,3,2024-01-05,Hogar y Jardín,1,0.3,HomeMax,149.99,0.18,0.06,15,4.1,15.190658101290689,2024,1,4,False,15.190658101290689,Baja,Pequeña,Viernes,0.1710032766735001,Alto_Valor,Alto,Muy_Satisfecho
3278,660,69.98610185331535,1,2024-12-14,Electrónicos,12,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.496525463328837,2024,4,5,True,17.496525463328837,Baja,Pequeña,Sábado,0.239805271775253,Alto_Valor,Alto,Muy_Satisfecho
3279,660,51.678490598545146,2,2024-02-08,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,20.67139623941806,2024,1,3,False,20.67139623941806,Baja,Pequeña,Jueves,0.1747115890446989,Alto_Valor,Alto,Muy_Satisfecho
3280,660,69.8756110158875,4,2024-11-17,Deportes,11,0.35,SportPro,119.99,0.12,0.15,10,4.3,24.456463855560624,2024,4,6,True,24.456463855560624,Baja,Pequeña,Domingo,0.2394124157430774,Alto_Valor,Alto,Muy_Satisfecho
3281,661,43.13014263115205,2,2024-10-27,Ropa y Accesorios,10,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,17.25205705246082,2024,4,6,True,17.25205705246082,Baja,Micro,Domingo,0.14431748449898,Medio_Valor,Alto,Neutral
3282,661,84.31869294075086,2,2024-03-15,Ropa y Accesorios,3,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,33.72747717630035,2024,1,4,False,33.72747717630035,Media,Pequeña,Viernes,0.2907655594921557,Medio_Valor,Alto,Neutral
3283,662,91.61062401636752,1,2024-04-10,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,22.90265600409188,2024,2,2,False,22.90265600409188,Baja,Pequeña,Miércoles,0.3166924071471486,Bajo_Valor,Medio,Insatisfecho
3284,662,100.89270785552462,1,2024-05-20,Electrónicos,5,0.25,TechCorp,299.99,0.15,0.08,8,4.2,25.223176963881155,2024,2,0,False,25.223176963881155,Media,Pequeña,Lunes,0.3496953484974062,Bajo_Valor,Medio,Insatisfecho
3285,662,92.5845997085928,1,2024-04-02,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.1461499271482,2024,2,1,False,23.1461499271482,Baja,Pequeña,Martes,0.3201554293740634,Bajo_Valor,Medio,Insatisfecho
3286,662,120.5024100828386,4,2024-04-28,Deportes,4,0.35,SportPro,119.99,0.12,0.15,10,4.3,42.175843528993504,2024,2,6,True,42.175843528993504,Media,Pequeña,Domingo,0.4194186847351047,Bajo_Valor,Medio,Insatisfecho
3287,662,73.288057185697,1,2024-10-14,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,18.32201429642425,2024,4,0,False,18.32201429642425,Baja,Pequeña,Lunes,0.2515455490733363,Bajo_Valor,Medio,Insatisfecho
3288,662,69.51003725710505,1,2024-04-18,Electrónicos,4,0.25,TechCorp,299.99,0.15,0.08,8,4.2,17.377509314276264,2024,2,3,False,17.377509314276264,Baja,Pequeña,Jueves,0.2381125988561201,Bajo_Valor,Medio,Insatisfecho
3289,662,46.83571215161149,1,2024-02-12,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,11.708928037902872,2024,1,0,False,11.708928037902872,Baja,Micro,Lunes,0.1574928334477922,Bajo_Valor,Medio,Insatisfecho
3290,663,106.3849400370283,4,2024-05-15,Deportes,5,0.35,SportPro,119.99,0.12,0.15,10,4.3,37.2347290129599,2024,2,2,False,37.2347290129599,Media,Pequeña,Miércoles,0.3692232712902931,Riesgo,Bajo,Insatisfecho
3291,663,48.7636192296833,1,2024-11-25,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,12.190904807420823,2024,4,0,False,12.190904807420823,Baja,Micro,Lunes,0.1643476093072751,Riesgo,Bajo,Insatisfecho
3292,664,19.693114336563628,2,2024-08-04,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,7.877245734625451,2024,3,6,True,7.877245734625451,Baja,Micro,Domingo,0.0609858874531092,Bajo_Valor,Bajo,Insatisfecho
3293,664,45.41684581267826,3,2024-06-04,Hogar y Jardín,6,0.3,HomeMax,149.99,0.18,0.06,15,4.1,13.62505374380348,2024,2,1,False,13.62505374380348,Baja,Micro,Martes,0.1524479789324596,Bajo_Valor,Bajo,Insatisfecho
3294,664,111.02945604147666,2,2024-02-08,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,44.41178241659067,2024,1,3,False,44.41178241659067,Media,Pequeña,Jueves,0.3857370942584189,Bajo_Valor,Bajo,Insatisfecho
3295,664,98.59101961583768,1,2024-10-08,Electrónicos,10,0.25,TechCorp,299.99,0.15,0.08,8,4.2,24.64775490395942,2024,4,1,False,24.64775490395942,Baja,Pequeña,Martes,0.3415115738949281,Bajo_Valor,Bajo,Insatisfecho
3296,665,79.21065853700964,1,2024-11-23,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,19.80266463425241,2024,4,5,True,19.80266463425241,Baja,Pequeña,Sábado,0.272603672273404,Riesgo,Alto,Insatisfecho
3297,665,214.47162468015745,4,2024-12-23,Deportes,12,0.35,SportPro,119.99,0.12,0.15,10,4.3,75.0650686380551,2024,4,0,False,75.0650686380551,Alta,Grande,Lunes,0.7535312107394707,Riesgo,Alto,Insatisfecho
3298,665,84.55456904376649,5,2024-01-26,Libros y Medios,1,0.45,BookHub,24.99,0.08,-0.03,25,4.7,38.04955606969492,2024,1,4,False,38.04955606969492,Media,Pequeña,Viernes,0.2916042294857311,Riesgo,Alto,Insatisfecho
3299,665,40.66513466368129,2,2024-02-01,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,16.266053865472518,2024,1,3,False,16.266053865472518,Baja,Micro,Jueves,0.135553017942972,Riesgo,Alto,Insatisfecho
3300,665,38.317962415918295,1,2024-02-15,Electrónicos,2,0.25,TechCorp,299.99,0.15,0.08,8,4.2,9.579490603979574,2024,1,3,False,9.579490603979574,Baja,Micro,Jueves,0.1272075225376096,Riesgo,Alto,Insatisfecho
3301,666,92.50772145007664,1,2024-06-04,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,23.12693036251916,2024,2,1,False,23.12693036251916,Baja,Pequeña,Martes,0.3198820846487965,Riesgo,Medio,Insatisfecho
3302,666,149.562161372673,4,2024-08-31,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,52.346756480435545,2024,3,5,True,52.346756480435545,Media,Pequeña,Sábado,0.52274217158249,Riesgo,Medio,Insatisfecho
3303,666,68.95390599555445,3,2024-02-04,Hogar y Jardín,2,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.686171798666333,2024,1,6,True,20.686171798666333,Baja,Pequeña,Domingo,0.2361352446621651,Riesgo,Medio,Insatisfecho
3304,666,86.0513556991185,4,2024-10-04,Deportes,10,0.35,SportPro,119.99,0.12,0.15,10,4.3,30.11797449469148,2024,4,4,False,30.117974494691477,Media,Pequeña,Viernes,0.2969261338184673,Riesgo,Medio,Insatisfecho
3305,667,88.68137383538179,3,2024-08-29,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,26.604412150614536,2024,3,3,False,26.604412150614536,Media,Pequeña,Jueves,0.3062773027806616,Bajo_Valor,Bajo,Insatisfecho
3306,667,219.09177658378,5,2024-09-15,Libros y Medios,9,0.45,BookHub,24.99,0.08,-0.03,25,4.7,98.591299462701,2024,3,6,True,98.591299462701,Alta,Grande,Domingo,0.7699584058550001,Bajo_Valor,Bajo,Insatisfecho
3307,667,116.58807410829964,4,2024-02-15,Deportes,2,0.35,SportPro,119.99,0.12,0.15,10,4.3,40.80582593790487,2024,1,3,False,40.80582593790487,Media,Pequeña,Jueves,0.4055010555872254,Bajo_Valor,Bajo,Insatisfecho
3308,667,132.82687581802026,4,2024-08-24,Deportes,8,0.35,SportPro,119.99,0.12,0.15,10,4.3,46.48940653630709,2024,3,5,True,46.48940653630709,Media,Pequeña,Sábado,0.4632389762644253,Bajo_Valor,Bajo,Insatisfecho
3309,668,39.60099740975805,2,2024-01-08,Ropa y Accesorios,1,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,15.84039896390322,2024,1,0,False,15.84039896390322,Baja,Micro,Lunes,0.1317694215018692,Riesgo,Bajo,Insatisfecho
3310,668,48.65372980394967,2,2024-09-16,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,19.46149192157987,2024,3,0,False,19.46149192157987,Baja,Micro,Lunes,0.1639568916262733,Riesgo,Bajo,Insatisfecho
3311,668,46.30721055870555,2,2024-09-27,Ropa y Accesorios,9,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.52288422348222,2024,3,4,False,18.52288422348222,Baja,Micro,Viernes,0.1556137180059976,Riesgo,Bajo,Insatisfecho
3312,668,59.76089572848329,2,2024-02-13,Ropa y Accesorios,2,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,23.90435829139332,2024,1,1,False,23.90435829139332,Baja,Pequeña,Martes,0.2034490091213303,Riesgo,Bajo,Insatisfecho
3313,668,72.19128985166043,3,2024-08-25,Hogar y Jardín,8,0.3,HomeMax,149.99,0.18,0.06,15,4.1,21.65738695549813,2024,3,6,True,21.65738695549813,Baja,Pequeña,Domingo,0.2476459346519076,Riesgo,Bajo,Insatisfecho
3314,669,82.58541516400585,1,2024-06-15,Electrónicos,6,0.25,TechCorp,299.99,0.15,0.08,8,4.2,20.646353791001463,2024,2,5,True,20.646353791001463,Baja,Pequeña,Sábado,0.284602798435387,Medio_Valor,Medio,Neutral
3315,669,66.05919539250719,3,2024-03-16,Hogar y Jardín,3,0.3,HomeMax,149.99,0.18,0.06,15,4.1,19.81775861775216,2024,1,5,True,19.81775861775216,Baja,Pequeña,Sábado,0.2258429475967884,Medio_Valor,Medio,Neutral
3316,669,45.63519400729032,2,2024-06-05,Ropa y Accesorios,6,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,18.25407760291613,2024,2,2,False,18.25407760291613,Baja,Micro,Miércoles,0.1532243275181421,Medio_Valor,Medio,Neutral
3317,669,34.325609378254555,3,2024-07-19,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,10.297682813476364,2024,3,4,False,10.297682813476364,Baja,Micro,Viernes,0.1130124995842827,Medio_Valor,Medio,Neutral
3318,670,87.56131698894805,1,2024-08-21,Electrónicos,8,0.25,TechCorp,299.99,0.15,0.08,8,4.2,21.890329247237013,2024,3,2,False,21.890329247237013,Baja,Pequeña,Miércoles,0.3022948812627836,Riesgo,Medio,Insatisfecho
3319,670,102.58986719960244,2,2024-08-19,Ropa y Accesorios,8,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,41.03594687984098,2024,3,0,False,41.03594687984098,Media,Pequeña,Lunes,0.3557296885513448,Riesgo,Medio,Insatisfecho
3320,670,61.36272750637493,1,2024-07-30,Electrónicos,7,0.25,TechCorp,299.99,0.15,0.08,8,4.2,15.340681876593733,2024,3,1,False,15.340681876593733,Baja,Pequeña,Martes,0.2091444069581524,Riesgo,Medio,Insatisfecho
3321,670,22.11871424303221,4,2024-06-02,Deportes,6,0.35,SportPro,119.99,0.12,0.15,10,4.3,7.741549985061273,2024,2,6,True,7.741549985061273,Baja,Micro,Domingo,0.069610236558282,Riesgo,Medio,Insatisfecho
3322,671,115.910306077903,2,2024-07-31,Ropa y Accesorios,7,0.4,FashionWorld,89.99,0.22,0.12,12,4.5,46.364122431161206,2024,3,2,False,46.364122431161206,Media,Pequeña,Miércoles,0.4030912154108312,Bajo_Valor,Medio,Neutral
3323,671,59.78546083484495,1,2024-03-27,Electrónicos,3,0.25,TechCorp,299.99,0.15,0.08,8,4.2,14.946365208711237,2024,1,2,False,14.946365208711237,Baja,Pequeña,Miércoles,0.2035363516597694,Bajo_Valor,Medio,Neutral
3324,671,27.631992504454537,1,2024-01-18,Electrónicos,1,0.25,TechCorp,299.99,0.15,0.08,8,4.2,6.907998126113634,2024,1,3,False,6.907998126113634,Baja,Micro,Jueves,0.089212989804464,Bajo_Valor,Medio,Neutral
3325,671,68.43860495658043,3,2024-07-09,Hogar y Jardín,7,0.3,HomeMax,149.99,0.18,0.06,15,4.1,20.53158148697413,2024,3,1,False,20.53158148697413,Baja,Pequeña,Martes,0.2343030644899452,Bajo_Valor,Medio,Neutral
3326,671,120.43128305914088,1,2024-11-03,Electrónicos,11,0.25,TechCorp,299.99,0.15,0.08,8,4.2,30.10782076478522,2024,4,6,True,30.10782076478522,Media,Pequeña,Domingo,0.4191657888302422,Bajo_Valor,Medio,Neutral
3327,672,53.44529809366826,5,2024-02-23,Libros y Medios,2,0.45,BookHub,24.99,0.08,-0.03,25,4.7,24.050384142150715,2024,1,4,False,24.050384142150715,Baja,Pequeña,Viernes,0.1809935667933548,Bajo_Valor,Medio,Muy_Satisfecho
